name,correctAns,keypad,thisN,thisTrialN,thisRepN,key_resp_A1.keys,key_resp_A1.corr,key_resp_A1.rt,key_resp_A1.duration,key_resp_A2.keys,key_resp_A2.corr,key_resp_A2.rt,key_resp_A2.duration,words,key_resp_B1.keys,key_resp_B1.corr,key_resp_B1.rt,key_resp_B1.duration,key_resp_B2.keys,key_resp_B2.corr,key_resp_B2.rt,key_resp_B2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,welcome.started,key_resp_22.started,Welcome.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,Introduction.started,key_resp.started,information.started,Introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reminder_A1.started,key_resp_2.started,image_a1.started,reminder_A1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ISI1500_A1.started,background_A.started,text_ISI1500_A1.started,ISI1500_A1.stopped,practice_Task_A1.started,background_A_2.started,text_A1.started,key_resp_A1.started,practice_Task_A1.stopped,trials.key_resp_A1.keys,trials.key_resp_A1.corr,trials.key_resp_A1.rt,trials.key_resp_A1.duration,feedback_A1.started,feedback_A1.stopped,ISI250_A1.started,background_A_4.started,text_ISI250_A1.started,ISI250_A1.stopped,background_A_3.started,feedback_text_A1.started,score_A1.started,score_A1_text.started,key_resp_score.started,score_A1.stopped,key_resp_score.keys,key_resp_score.rt,key_resp_score.duration,reminder_A2.started,key_resp_23.started,image_a2.started,reminder_A2.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,record_Task_A2.started,background_A_5.started,text_A2.started,key_resp_A2.started,record_Task_A2.stopped,trials_4.key_resp_A2.keys,trials_4.key_resp_A2.corr,trials_4.key_resp_A2.rt,trials_4.key_resp_A2.duration,feedback_A2.started,feedback_A2.stopped,background_A_6.started,feedback_text_A2.started,background_A_6.stopped,feedback_text_A2.stopped,background_A_4.stopped,text_ISI250_A1.stopped,score_A2.started,score_A2_text.started,key_resp_3.started,score_A2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,reminder_B1.started,key_resp_24.started,image_b1.started,reminder_B1.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,ISI1500_B1.started,background_B.started,text_ISI1500_B1.started,ISI1500_B1.stopped,practice_Task_B1.started,background_B_2.started,text_B1.started,key_resp_B1.started,practice_Task_B1.stopped,trials_7.key_resp_B1.keys,trials_7.key_resp_B1.corr,trials_7.key_resp_B1.rt,trials_7.key_resp_B1.duration,feedback_B1.started,feedback_B1.stopped,ISI250_B1.started,background_B_4.started,text_ISI250_B1.started,ISI250_B1.stopped,background_B_4.stopped,text_ISI250_B1.stopped,background_B_3.started,feedback_text_B1.started,background_B_3.stopped,feedback_text_B1.stopped,score_B1.started,score_B1_text.started,key_resp_6.started,score_B1.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,reminder_B2.started,key_resp_25.started,image_b2.started,reminder_B2.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.duration,background_B.stopped,text_ISI1500_B1.stopped,record_Task_B2.started,background_B_6.started,text_B2.started,key_resp_B2.started,record_Task_B2.stopped,trials_2.key_resp_B2.keys,trials_2.key_resp_B2.corr,trials_2.key_resp_B2.rt,trials_2.key_resp_B2.duration,feedback_B2.started,feedback_B2.stopped,background_B_5.started,feedback_text_B2.started,background_B_5.stopped,feedback_text_B2.stopped,score_B2.started,score_B2_text.started,key_resp_4.started,score_B2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,reminder_C1.started,key_resp_26.started,image_c1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,left,a,15,15,0,,,,,,,,,rotten,a,1,0.5463004590001219,None,,,,,,,,,,,,,0,15,15,45,,,,,119.33532745899902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.32754349999959,119.33532745899902,119.33532745899902,119.33532745899902,119.89099870899918,a,1,0.5463004590001219,None,119.8911411249992,119.89119449999998,119.89123658399876,119.9030160000002,119.9030160000002,120.14002091699876,120.1521619999985,120.1521619999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,16,16,0,,,,,,,,,diploma,l,1,0.7125611249994108,None,,,,,,,,,,,,,0,16,16,15,,,,,120.1521619999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.14398920900021,120.1521619999985,120.1521619999985,120.1521619999985,120.87433116699867,l,1,0.7125611249994108,None,120.87448083399977,120.87453291699967,120.87457341699883,120.88589770899853,120.88589770899853,121.12281658400025,121.1356242089987,121.1356242089987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,17,17,0,,,,,,,,,vomit,a,1,0.6222811669995281,None,,,,,,,,,,,,,0,17,17,44,,,,,121.1356242089987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.12766295899928,121.1356242089987,121.1356242089987,121.1356242089987,121.76522116699925,a,1,0.6222811669995281,None,121.76536379199933,121.76541733399972,121.76546383399909,121.77753562499856,121.77753562499856,122.01376379199974,122.02625641699888,122.02625641699888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,18,18,0,,,,,,,,,filth,a,1,0.7383995000000141,None,,,,,,,,,,,,,0,18,18,28,,,,,122.02625641699888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.01790116699885,122.02625641699888,122.02625641699888,122.02625641699888,122.77468054199926,a,1,0.7383995000000141,None,122.77482570899883,122.77488574999916,122.77492316699863,122.78664470900003,122.78664470900003,123.02288124999905,123.03474170899972,123.03474170899972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,19,19,0,,,,,,,,,ugly,a,1,0.596269374998883,None,,,,,,,,,,,,,0,19,19,41,,,,,123.03474170899972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.02649891699912,123.03474170899972,123.03474170899972,123.03474170899972,123.6411817499993,a,1,0.596269374998883,None,123.64134045899846,123.64139537499977,123.64143762499953,123.65317608399891,123.65317608399891,123.89014999999927,123.90166337499977,123.90166337499977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,20,20,0,,,,,,,,,gift,l,1,0.6072774170006596,None,,,,,,,,,,,,,0,20,20,16,,,,,123.90166337499977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8937352920002,123.90166337499977,123.90166337499977,123.90166337499977,124.51570941699902,l,1,0.6072774170006596,None,124.51584970899967,124.51590154199948,124.51593899999898,124.52791637500013,124.52791637500013,124.76386466700023,124.77644374999909,124.77644374999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,21,21,0,,,,,,,,,freedom,l,1,0.5701183330002095,None,,,,,,,,,,,,,0,21,21,1,,,,,124.77644374999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.76807862500027,124.77644374999909,124.77644374999909,124.77644374999909,125.3575604589987,l,1,0.5701183330002095,None,125.35770495899851,125.35776637500021,125.35780824999893,125.36950658400019,125.36950658400019,125.60629183399942,125.6181173749992,125.6181173749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,22,22,0,,,,,,,,,stink,a,1,0.7518763749994832,None,,,,,,,,,,,,,0,22,22,34,,,,,125.6181173749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.61014699999942,125.6181173749992,125.6181173749992,125.6181173749992,126.37461033399995,a,1,0.7518763749994832,None,126.37478366699906,126.37484966699958,126.37489670899959,126.38677958399967,126.38677958399967,126.62346116699882,126.63614674999917,126.63614674999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,23,23,0,,,,,,,,,loyal,l,1,0.6602986249999958,None,,,,,,,,,,,,,0,23,23,8,,,,,126.63614674999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.62810116699984,126.63614674999917,126.63614674999917,126.63614674999917,127.29859258399847,l,1,0.6602986249999958,None,127.2987399169997,127.29879362499923,127.29883208399951,127.31116070899952,127.31116070899952,127.54676420899887,127.57292504199904,127.57292504199904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,24,24,0,,,,,,,,,paradise,l,1,0.589985708000313,None,,,,,,,,,,,,,0,24,24,24,,,,,127.57292504199904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.55088370900012,127.57292504199904,127.57292504199904,127.57292504199904,128.16596395899978,l,1,0.589985708000313,None,128.16609933399923,128.16615124999953,128.16618779199962,128.18021212500025,128.18021212500025,128.4131225000001,128.424206624999,128.424206624999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,25,25,0,,,,,,,,,kill,a,1,0.5614750830009143,None,,,,,,,,,,,,,0,25,25,40,,,,,128.424206624999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.41620445899935,128.424206624999,128.424206624999,128.424206624999,128.99113804199987,a,1,0.5614750830009143,None,128.99128149999888,128.99133483399964,128.99137229199914,129.00285262499892,129.00285262499892,129.23961341699942,129.25164595899878,129.25164595899878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,26,26,0,,,,,,,,,grief,a,1,0.6551285000005009,None,,,,,,,,,,,,,0,26,26,32,,,,,129.25164595899878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.2436222919987,129.25164595899878,129.25164595899878,129.25164595899878,129.91695283399895,a,1,0.6551285000005009,None,129.91711204199964,129.9171669589996,129.9172126249996,129.93031758399957,129.93031758399957,130.1638669999993,130.18974470899957,130.18974470899957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,27,27,0,,,,,,,,,diamond,l,1,0.5845917500009818,None,,,,,,,,,,,,,0,27,27,10,,,,,130.18974470899957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1679469999999,130.18974470899957,130.18974470899957,130.18974470899957,130.78143583400015,l,1,0.5845917500009818,None,130.78157779199864,130.7816301669991,130.7816682499997,130.793822833999,130.793822833999,131.03010149999864,131.04210512499958,131.04210512499958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,28,28,0,,,,,,,,,happy,a,0,0.5523042919994623,None,,,,,,,,,,,,,0,28,28,22,,,,,131.04210512499958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.03421154199896,131.04210512499958,131.04210512499958,131.04210512499958,131.59952287499982,a,0,0.5523042919994623,None,131.59966683399944,131.905767541999,131.90582833400003,131.9132407090001,131.9132407090001,132.14720862499962,132.17297708399929,132.17297708399929,131.61469487499926,131.61469487499926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,29,29,0,,,,,,,,,pollute,a,1,0.5635013329992944,None,,,,,,,,,,,,,0,29,29,38,,,,,132.17297708399929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.15170149999904,132.17297708399929,132.17297708399929,132.17297708399929,132.74129229199934,a,1,0.5635013329992944,None,132.74147174999962,132.74153941700024,132.74158708399955,132.753555416999,132.753555416999,132.98970841699884,133.00162812499912,133.00162812499912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,30,30,0,,,,,,,,,vacation,l,1,0.9522740419997717,None,,,,,,,,,,,,,0,30,30,17,,,,,133.00162812499912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.9933982499988,133.00162812499912,133.00162812499912,133.00162812499912,133.9574049999992,l,1,0.9522740419997717,None,133.95754462500008,133.95759658399948,133.95763329199872,133.96527991699986,133.96527991699986,134.20670058399992,134.2187826669997,134.2187826669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,31,31,0,,,,,,,,,cancer,a,1,0.6330251250001311,None,,,,,,,,,,,,,0,31,31,42,,,,,134.2187826669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.2109464999994,134.2187826669997,134.2187826669997,134.2187826669997,134.8580671669988,a,1,0.6330251250001311,None,134.85824974999923,134.85831779199907,134.85837195899876,134.87015599999904,134.87015599999904,135.10673458400015,135.11917854199964,135.11917854199964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,32,32,0,,,,,,,,,peace,l,1,0.5587070829988079,None,,,,,,,,,,,,,0,32,32,4,,,,,135.11917854199964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.11095399999977,135.11917854199964,135.11917854199964,135.11917854199964,135.68258883399903,l,1,0.5587070829988079,None,135.68273354199846,135.68278887499946,135.6828272499988,135.694685167,135.694685167,135.93057749999934,135.95624416699866,135.95624416699866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,33,33,0,,,,,,,,,death,a,1,1.1135188329990342,None,,,,,,,,,,,,,0,33,33,31,,,,,135.95624416699866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.93450883399964,135.95624416699866,135.95624416699866,135.95624416699866,137.07399616699877,a,1,1.1135188329990342,None,137.07413745899976,137.07419020899943,137.0742281669991,137.08646358399892,137.08646358399892,137.32303774999855,137.33539612499953,137.33539612499953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,34,34,0,,,,,,,,,sickness,l,0,0.6892127499995695,None,,,,,,,,,,,,,0,34,34,29,,,,,137.33539612499953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.32725645899882,137.33539612499953,137.33539612499953,137.33539612499953,138.03274604199942,l,0,0.6892127499995695,None,138.0328839169997,138.33038624999972,138.3304393749986,138.33936195899878,138.33936195899878,138.57342787499874,138.5871514169994,138.5871514169994,138.04538108399902,138.04538108399902,138.33936195899878,138.33936195899878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,35,35,0,,,,,,,,,hatred,a,1,1.3118760840006871,None,,,,,,,,,,,,,0,35,35,37,,,,,138.5871514169994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.57907079199867,138.5871514169994,138.5871514169994,138.5871514169994,139.90751191699928,a,1,1.3118760840006871,None,139.90765479199945,139.90770858399992,139.9077458339998,139.92034516700005,139.92034516700005,140.15675029199883,140.1683843339997,140.1683843339997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,36,36,0,,,,,,,,,evil,a,1,0.7550614579995454,None,,,,,,,,,,,,,0,36,36,43,,,,,140.1683843339997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.160203292,140.1683843339997,140.1683843339997,140.1683843339997,140.93361025000013,a,1,0.7550614579995454,None,140.93375429200023,140.93380849999994,140.93384716699984,140.9471982089999,140.9471982089999,141.18096737499945,141.20651016699958,141.20651016699958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,37,37,0,,,,,,,,,honor,l,1,0.7126650829995924,None,,,,,,,,,,,,,0,37,37,18,,,,,141.20651016699958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.18467962499926,141.20651016699958,141.20651016699958,141.20651016699958,141.9242845839999,l,1,0.7126650829995924,None,141.924427209,141.9244797499996,141.9245168339985,141.93609512500007,141.93609512500007,142.17369462499846,142.1859800839993,142.1859800839993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,38,38,0,,,,,,,,,cheer,l,1,0.7604127089998656,None,,,,,,,,,,,,,0,38,38,5,,,,,142.1859800839993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.17767037500016,142.1859800839993,142.1859800839993,142.1859800839993,142.94870195899966,l,1,0.7604127089998656,None,142.9488429590001,142.9488959169994,142.94893324999975,142.96103191699876,142.96103191699876,143.19778133399996,143.21073733399862,143.21073733399862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,39,39,0,,,,,,,,,divorce,a,1,0.7327681250008027,None,,,,,,,,,,,,,0,39,39,47,,,,,143.21073733399862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.20235958400008,143.21073733399862,143.21073733399862,143.21073733399862,143.94955208399915,a,1,0.7327681250008027,None,143.94969358399976,143.9497465839995,143.94978433399956,143.9636699169987,143.9636699169987,144.19760612499886,144.22318341699975,144.22318341699975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,40,40,0,,,,,,,,,pleasure,l,1,0.9258272909992229,None,,,,,,,,,,,,,0,40,40,9,,,,,144.22318341699975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.2015990839991,144.22318341699975,144.22318341699975,144.22318341699975,145.15754687499975,l,1,0.9258272909992229,None,145.15768895899964,145.15774129199963,145.1577794169989,145.16951029200027,145.16951029200027,145.4070778339992,145.4199420419991,145.4199420419991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,41,41,0,,,,,,,,,rainbow,l,1,0.7068649169996206,None,,,,,,,,,,,,,0,41,41,14,,,,,145.4199420419991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.41189741699964,145.4199420419991,145.4199420419991,145.4199420419991,146.13285445899965,l,1,0.7068649169996206,None,146.13299687499966,146.13305037499958,146.13308849999885,146.14719324999896,146.14719324999896,146.3805595419999,146.39212133399997,146.39212133399997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,42,42,0,,,,,,,,,poverty,l,0,0.9943687089999003,None,,,,,,,,,,,,,0,42,42,46,,,,,146.39212133399997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.38416545899963,146.39212133399997,146.39212133399997,146.39212133399997,147.39159429199935,l,0,0.9943687089999003,None,147.39173983399996,147.69025729199893,147.69031799999902,147.69907837499886,147.69907837499886,147.9407710839987,147.95260925000002,147.95260925000002,147.4043688749989,147.4043688749989,147.69907837499886,147.69907837499886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,43,43,0,,,,,,,,,tragedy,a,1,0.5888265829999,None,,,,,,,,,,,,,0,43,43,39,,,,,147.95260925000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.94465362499977,147.95260925000002,147.95260925000002,147.95260925000002,148.5486757919989,a,1,0.5888265829999,None,148.54881491699962,148.54886941699988,148.5489081249998,148.56097683400003,148.56097683400003,148.79757020899888,148.81036774999848,148.81036774999848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,44,44,0,,,,,,,,,accident,a,1,0.5977528750008787,None,,,,,,,,,,,,,0,44,44,30,,,,,148.81036774999848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.8018024590001,148.81036774999848,148.81036774999848,148.81036774999848,149.41582687499977,a,1,0.5977528750008787,None,149.41596666700025,149.41602170899932,149.416059666999,149.42818108400024,149.42818108400024,149.66416470900003,149.67563166699983,149.67563166699983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,45,45,0,,,,,,,,,poison,a,1,0.9909543329995358,None,,,,,,,,,,,,,0,45,45,33,,,,,149.67563166699983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.66774245899978,149.67563166699983,149.67563166699983,149.67563166699983,150.67422108400024,a,1,0.9909543329995358,None,150.67436325000017,150.67441612499897,150.67445329200018,150.68594220900013,150.68594220900013,150.92374483399908,150.93589341699953,150.93589341699953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
