name,correctAns,keypad,thisN,thisTrialN,thisRepN,key_resp_A1.keys,key_resp_A1.corr,key_resp_A1.rt,key_resp_A1.duration,key_resp_A2.keys,key_resp_A2.corr,key_resp_A2.rt,key_resp_A2.duration,words,key_resp_B1.keys,key_resp_B1.corr,key_resp_B1.rt,key_resp_B1.duration,key_resp_B2.keys,key_resp_B2.corr,key_resp_B2.rt,key_resp_B2.duration,categories,key_resp_C1.keys,key_resp_C1.corr,key_resp_C1.rt,key_resp_C1.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Welcome.started,welcome.started,key_resp_22.started,Welcome.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,Introduction.started,key_resp.started,information.started,Introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reminder_A1.started,key_resp_2.started,image_a1.started,reminder_A1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ISI1500_A1.started,background_A.started,text_ISI1500_A1.started,ISI1500_A1.stopped,practice_Task_A1.started,background_A_2.started,text_A1.started,key_resp_A1.started,practice_Task_A1.stopped,trials.key_resp_A1.keys,trials.key_resp_A1.corr,trials.key_resp_A1.rt,trials.key_resp_A1.duration,feedback_A1.started,feedback_A1.stopped,ISI250_A1.started,background_A_4.started,text_ISI250_A1.started,ISI250_A1.stopped,background_A_3.started,feedback_text_A1.started,score_A1.started,score_A1_text.started,key_resp_score.started,score_A1.stopped,key_resp_score.keys,key_resp_score.rt,key_resp_score.duration,reminder_A2.started,key_resp_23.started,image_a2.started,reminder_A2.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,record_Task_A2.started,background_A_5.started,text_A2.started,key_resp_A2.started,record_Task_A2.stopped,trials_4.key_resp_A2.keys,trials_4.key_resp_A2.corr,trials_4.key_resp_A2.rt,trials_4.key_resp_A2.duration,feedback_A2.started,feedback_A2.stopped,background_A_6.started,feedback_text_A2.started,background_A_6.stopped,feedback_text_A2.stopped,background_A_4.stopped,text_ISI250_A1.stopped,score_A2.started,score_A2_text.started,key_resp_3.started,score_A2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,reminder_B1.started,key_resp_24.started,image_b1.started,reminder_B1.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,ISI1500_B1.started,background_B.started,text_ISI1500_B1.started,ISI1500_B1.stopped,practice_Task_B1.started,background_B_2.started,text_B1.started,key_resp_B1.started,practice_Task_B1.stopped,trials_7.key_resp_B1.keys,trials_7.key_resp_B1.corr,trials_7.key_resp_B1.rt,trials_7.key_resp_B1.duration,feedback_B1.started,feedback_B1.stopped,ISI250_B1.started,background_B_4.started,text_ISI250_B1.started,ISI250_B1.stopped,background_B_4.stopped,text_ISI250_B1.stopped,background_B_3.started,feedback_text_B1.started,background_B_3.stopped,feedback_text_B1.stopped,score_B1.started,score_B1_text.started,key_resp_6.started,score_B1.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,reminder_B2.started,key_resp_25.started,image_b2.started,reminder_B2.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.duration,background_B.stopped,text_ISI1500_B1.stopped,record_Task_B2.started,background_B_6.started,text_B2.started,key_resp_B2.started,record_Task_B2.stopped,trials_2.key_resp_B2.keys,trials_2.key_resp_B2.corr,trials_2.key_resp_B2.rt,trials_2.key_resp_B2.duration,feedback_B2.started,feedback_B2.stopped,background_B_5.started,feedback_text_B2.started,background_B_5.stopped,feedback_text_B2.stopped,score_B2.started,score_B2_text.started,key_resp_4.started,score_B2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,reminder_C1.started,key_resp_26.started,image_c1.started,reminder_C1.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.duration,ISI1500_C1.started,background_C.started,text_ISI1500_C1.started,ISI1500_C1.stopped,record_Task_C1.started,background_C_2.started,text_C1.started,key_resp_C1.started,record_Task_C1.stopped,trials_3.key_resp_C1.keys,trials_3.key_resp_C1.corr,trials_3.key_resp_C1.rt,trials_3.key_resp_C1.duration,feedback_C1.started,feedback_C1.stopped,ISI250_C1.started,background_C_4.started,text_ISI250_C1.started,background_C_4.stopped,text_ISI250_C1.stopped,ISI250_C1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,left,a,1,1,0,,,,,,,,,grief,a,1,0.6005381249997299,None,,,,,,,,,,,,,,,,,,0,1,1,32,,,,,,,,,115.13167845799762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.12351362498885,115.13167845799762,115.13167845799762,115.13167845799762,115.73567958299827,a,1,0.6005381249997299,None,115.73582416599675,115.73588174999168,115.73591925000073,115.74767537499429,115.74767537499429,115.98463549998996,115.99641966600029,115.99641966600029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,2,2,0,,,,,,,,,sickness,a,1,0.6301702909986489,None,,,,,,,,,,,,,,,,,,0,2,2,29,,,,,,,,,115.99641966600029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.98834433298907,115.99641966600029,115.99641966600029,115.99641966600029,116.63590149999072,a,1,0.6301702909986489,None,116.63606441600132,116.63612387499597,116.63616254099179,116.64801970799454,116.64801970799454,116.8846470409917,116.89629979099846,116.89629979099846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,3,3,0,,,,,,,,,gift,l,1,0.5889497080061119,None,,,,,,,,,,,,,,,,,,0,3,3,16,,,,,,,,,116.89629979099846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.88809704099549,116.89629979099846,116.89629979099846,116.89629979099846,117.49418787499599,l,1,0.5889497080061119,None,117.49434220799594,117.49440041599155,117.49444524999126,117.50868083299429,117.50868083299429,117.75106474998756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,4,4,0,,,,,,,,,loyal,l,1,0.5813682910084026,None,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,117.76464695799223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.75652249999985,117.76464695799223,117.76464695799223,117.76464695799223,118.35217070799263,l,1,0.5813682910084026,None,118.35231662499427,118.35237433300063,118.35241199999291,118.36399979099224,118.36399979099224,118.60169637500076,118.6144857909967,118.6144857909967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,5,5,0,,,,,,,,,health,l,1,0.6117762909998419,None,,,,,,,,,,,,,,,,,,0,5,5,2,,,,,,,,,118.6144857909967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.60632174999046,118.6144857909967,118.6144857909967,118.6144857909967,119.235702416001,l,1,0.6117762909998419,None,119.23585037500015,119.23591049999231,119.23594854099792,119.24785120799788,119.24785120799788,119.48458633299742,119.49665395799093,119.49665395799093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,6,6,0,,,,,,,,,rotten,a,1,0.5327885409933515,None,,,,,,,,,,,,,,,,,,0,6,6,45,,,,,,,,,119.49665395799093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.48855387499498,119.49665395799093,119.49665395799093,119.49665395799093,120.03547433299536,a,1,0.5327885409933515,None,120.03562012499606,120.03567804099293,120.0357159159903,120.04751183299231,120.04751183299231,120.28504145798797,120.29726287499943,120.29726287499943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,7,7,0,,,,,,,,,family,l,1,0.8585592919989722,None,,,,,,,,,,,,,,,,,,0,7,7,21,,,,,,,,,120.29726287499943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.28914183299639,120.29726287499943,120.29726287499943,120.29726287499943,121.16001558299467,l,1,0.8585592919989722,None,121.16016216599382,121.16021979099605,121.16025854100008,121.17229724999925,121.17229724999925,121.40934404099244,121.42202204099158,121.42202204099158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,8,8,0,,,,,,,,,bomb,a,1,0.8923370410047937,None,,,,,,,,,,,,,,,,,,0,8,8,49,,,,,,,,,121.42202204099158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.41353416600032,121.42202204099158,121.42202204099158,121.42202204099158,122.31891375000123,a,1,0.8923370410047937,None,122.31906004100165,122.31911712499277,122.31915479099553,122.33086241599813,122.33086241599813,122.56802325000172,122.58240279099846,122.58240279099846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,9,9,0,,,,,,,,,diploma,a,0,0.5027051249926444,None,,,,,,,,,,,,,,,,,,0,9,9,15,,,,,,,,,122.58240279099846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.57412983299582,122.58240279099846,122.58240279099846,122.58240279099846,123.09337970799243,a,0,0.5027051249926444,None,123.09353800000099,123.40107791600167,123.40113608298998,123.40884820799693,123.40884820799693,123.65111420799803,,,123.11157441599062,123.11157441599062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,10,10,0,,,,,,,,,stink,a,1,0.472238375004963,None,,,,,,,,,,,,,,,,,,0,10,10,34,,,,,,,,,123.66363283299142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.6555364579981,123.66363283299142,123.66363283299142,123.66363283299142,124.14356616599252,a,1,0.472238375004963,None,124.14370629099722,124.1437644159887,124.14380229100061,124.1558541659906,124.1558541659906,124.39222112498828,124.40489558299305,124.40489558299305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,11,11,0,,,,,,,,,ugly,a,1,0.4727355420036474,None,,,,,,,,,,,,,,,,,,0,11,11,41,,,,,,,,,124.40489558299305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.3963255409908,124.40489558299305,124.40489558299305,124.40489558299305,124.88597774998925,a,1,0.4727355420036474,None,124.88612495799316,124.88618458299607,124.8862239579903,124.89821445799316,124.89821445799316,125.13539895799477,125.14821716598817,125.14821716598817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,12,12,0,,,,,,,,,kill,a,1,0.5742855830030749,None,,,,,,,,,,,,,,,,,,0,12,12,40,,,,,,,,,125.14821716598817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.13979612498952,125.14821716598817,125.14821716598817,125.14821716598817,125.72732041600102,a,1,0.5742855830030749,None,125.7274633749912,125.72752112499438,125.72755829099333,125.73961066600168,125.73961066600168,125.97602270799689,125.98909683300008,125.98909683300008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,13,13,0,,,,,,,,,tragedy,a,1,0.5851609579985961,None,,,,,,,,,,,,,,,,,,0,13,13,39,,,,,,,,,125.98909683300008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.98081595799886,125.98909683300008,125.98909683300008,125.98909683300008,126.57663549999415,a,1,0.5851609579985961,None,126.57678274999489,126.57684016598796,126.57687737498782,126.58899195799313,126.58899195799313,126.82534274998761,126.85127025000111,126.85127025000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,14,14,0,,,,,,,,,paradise,l,1,0.5849471660039853,None,,,,,,,,,,,,,,,,,,0,14,14,24,,,,,,,,,126.85127025000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.82924379099859,126.85127025000111,126.85127025000111,126.85127025000111,127.44345833300031,l,1,0.5849471660039853,None,127.4436038749991,127.44366237499344,127.44370070799778,127.45575579100114,127.45575579100114,127.6922905829997,127.70484037499409,127.70484037499409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,15,15,0,,,,,,,,,murder,a,1,0.6076006660005078,None,,,,,,,,,,,,,,,,,,0,15,15,27,,,,,,,,,127.70484037499409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.696334207998,127.70484037499409,127.70484037499409,127.70484037499409,128.319687582989,a,1,0.6076006660005078,None,128.3198787500005,128.31995299999835,128.32000216600136,128.33191904099658,128.33191904099658,128.56802645800053,128.57982570798777,128.57982570798777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,16,16,0,,,,,,,,,heaven,l,1,0.5383764579892159,None,,,,,,,,,,,,,,,,,,0,16,16,7,,,,,,,,,128.57982570798777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.57179399998859,128.57982570798777,128.57982570798777,128.57982570798777,129.1274897080002,l,1,0.5383764579892159,None,129.12763874999655,129.12769737499184,129.12773541599745,129.13944145799906,129.13944145799906,129.3754204579891,129.4013155829889,129.4013155829889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,17,17,0,,,,,,,,,happy,l,1,0.5272789169976022,None,,,,,,,,,,,,,,,,,,0,17,17,22,,,,,,,,,129.4013155829889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3796754579962,129.4013155829889,129.4013155829889,129.4013155829889,129.93596795799385,l,1,0.5272789169976022,None,129.9361113329942,129.93616991599265,129.93620808298874,129.94822883298912,129.94822883298912,130.18467624999175,130.1969171249948,130.1969171249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,18,18,0,,,,,,,,,accident,a,1,0.511627125000814,None,,,,,,,,,,,,,,,,,,0,18,18,30,,,,,,,,,130.1969171249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.18896187499922,130.1969171249948,130.1969171249948,130.1969171249948,130.71063720800157,a,1,0.511627125000814,None,130.7107825409912,130.71084083299502,130.71087820798857,130.72296070799348,130.72296070799348,130.95871587499278,130.97004841599846,130.97004841599846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,19,19,0,,,,,,,,,honor,l,1,0.5736744579917286,None,,,,,,,,,,,,,,,,,,0,19,19,18,,,,,,,,,130.97004841599846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9621971250017,130.97004841599846,130.97004841599846,130.97004841599846,131.5524999999907,l,1,0.5736744579917286,None,131.55264479099424,131.55270679100067,131.55274470799486,131.56443862499145,131.56443862499145,131.80191650000052,131.8139536249946,131.8139536249946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,20,20,0,,,,,,,,,peace,l,1,0.6218195410037879,None,,,,,,,,,,,,,,,,,,0,20,20,4,,,,,,,,,131.8139536249946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.80597699999635,131.8139536249946,131.8139536249946,131.8139536249946,132.44355841599463,l,1,0.6218195410037879,None,132.4437004999927,132.44375799999398,132.44379545799165,132.45605145799345,132.45605145799345,132.69249175000004,132.71807858299871,132.71807858299871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,21,21,0,,,,,,,,,jail,a,1,0.5017762080096873,None,,,,,,,,,,,,,,,,,,0,21,21,48,,,,,,,,,132.71807858299871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.69607883298886,132.71807858299871,132.71807858299871,132.71807858299871,133.22703658298997,a,1,0.5017762080096873,None,133.22718716599047,133.2272468329902,133.227284624998,133.23959879099857,133.23959879099857,133.47512958299194,133.48688187499647,133.48688187499647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,22,22,0,,,,,,,,,miracle,l,1,0.6051027500070632,None,,,,,,,,,,,,,,,,,,0,22,22,19,,,,,,,,,133.48688187499647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.4790178330004,133.48688187499647,133.48688187499647,133.48688187499647,134.0945747079968,l,1,0.6051027500070632,None,134.0947227079887,134.09478162499727,134.09481941600097,134.1088518329925,134.1088518329925,134.34350866598834,134.35626174999925,134.35626174999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,23,23,0,,,,,,,,,sunrise,l,1,0.748639290992287,None,,,,,,,,,,,,,,,,,,0,23,23,20,,,,,,,,,134.35626174999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.34799579098762,134.35626174999925,134.35626174999925,134.35626174999925,135.11080416598998,l,1,0.748639290992287,None,135.1109534159914,135.11101141599647,135.1110580409877,135.12551004099078,135.12551004099078,135.359153915997,135.38476533300127,135.38476533300127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,24,24,0,,,,,,,,,gentle,l,1,0.6435707920027198,None,,,,,,,,,,,,,,,,,,0,24,24,11,,,,,,,,,135.38476533300127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.36291487498966,135.38476533300127,135.38476533300127,135.38476533300127,136.03586133298813,l,1,0.6435707920027198,None,136.0360107079905,136.03606991599372,136.03610774999834,136.04769370799477,136.04769370799477,136.2853593329928,136.29773808299797,136.29773808299797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,25,25,0,,,,,,,,,pleasure,a,0,0.37936879199696705,None,,,,,,,,,,,,,,,,,,0,25,25,9,,,,,,,,,136.29773808299797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.28967049998755,136.29773808299797,136.29773808299797,136.29773808299797,136.68592570799228,a,0,0.37936879199696705,None,136.686073416,136.98535550000088,136.98541441599082,136.9934650829964,136.9934650829964,137.23520145799557,137.24849345799885,137.24849345799885,136.69959754099546,136.69959754099546,136.9934650829964,136.9934650829964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,26,26,0,,,,,,,,,freedom,a,0,0.4813786250015255,None,,,,,,,,,,,,,,,,,,0,26,26,1,,,,,,,,,137.24849345799885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.24038970799302,137.24849345799885,137.24849345799885,137.24849345799885,137.73573820799356,a,0,0.4813786250015255,None,137.7358861249959,138.03544300000067,138.0355010409985,138.04359974998806,138.04359974998806,138.28517195799213,138.29669849999482,138.29669849999482,137.7478544159967,137.7478544159967,138.04359974998806,138.04359974998806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,27,27,0,,,,,,,,,evil,a,1,0.4733273750025546,None,,,,,,,,,,,,,,,,,,0,27,27,43,,,,,,,,,138.29669849999482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.28875699998753,138.29669849999482,138.29669849999482,138.29669849999482,138.7770340829884,a,1,0.4733273750025546,None,138.7771780829935,138.77723658298783,138.77727399999276,138.7893784159969,138.7893784159969,139.02576416599914,139.0515600409999,139.0515600409999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,28,28,0,,,,,,,,,caress,a,0,0.5216244160110364,None,,,,,,,,,,,,,,,,,,0,28,28,0,,,,,,,,,139.0515600409999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.02965116599808,139.0515600409999,139.0515600409999,139.0515600409999,139.57683887500025,a,0,0.5216244160110364,None,139.57698333299777,139.8756432079972,139.87569724999776,139.88457733299583,139.88457733299583,140.11821862499346,140.13095562499075,140.13095562499075,139.58967137499712,139.58967137499712,139.88457733299583,139.88457733299583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
